Data,Dia,Mês,Ano,Data_abr,Top,Titulo,Autor,Spotify_link
2022-06-04,4,6,2022,6/2022,4,Late Night Talking,Harry Styles,https://open.spotify.com/track/1qEmFfgcLObUfQm0j1W2CK
2022-06-04,4,6,2022,6/2022,5,About Damn Time,Lizzo,https://open.spotify.com/track/6HMtHNpW6YPi1hrw9tgF8P
2022-07-02,2,7,2022,7/2022,2,As It Was,Harry Styles,https://open.spotify.com/track/4Dvkj6JhhA12EX05fT7y2e
2022-07-02,2,7,2022,7/2022,3,First Class,Jack Harlow,https://open.spotify.com/track/0wHFktze2PHC5jDt3B17DC
2022-07-02,2,7,2022,7/2022,5,About Damn Time,Lizzo,https://open.spotify.com/track/6HMtHNpW6YPi1hrw9tgF8P
2022-08-06,6,8,2022,8/2022,1,About Damn Time,Lizzo,https://open.spotify.com/track/6HMtHNpW6YPi1hrw9tgF8P
2022-08-06,6,8,2022,8/2022,2,As It Was,Harry Styles,https://open.spotify.com/track/4Dvkj6JhhA12EX05fT7y2e
2022-08-06,6,8,2022,8/2022,3,Running Up That Hill (A Deal With God),Kate Bush,https://open.spotify.com/track/1PtQJZVZIdWIYdARpZRDFO
2022-08-06,6,8,2022,8/2022,4,First Class,Jack Harlow,https://open.spotify.com/track/0wHFktze2PHC5jDt3B17DC
2022-09-03,3,9,2022,9/2022,1,As It Was,Harry Styles,https://open.spotify.com/track/4Dvkj6JhhA12EX05fT7y2e
2022-09-03,3,9,2022,9/2022,2,About Damn Time,Lizzo,https://open.spotify.com/track/6HMtHNpW6YPi1hrw9tgF8P
2022-09-03,3,9,2022,9/2022,3,Bad Habit,Steve Lacy,https://open.spotify.com/track/4k6Uh1HXdhtusDW5y8Gbvy
2022-09-03,3,9,2022,9/2022,4,Running Up That Hill (A Deal With God),Kate Bush,https://open.spotify.com/track/1PtQJZVZIdWIYdARpZRDFO
2022-09-03,3,9,2022,9/2022,5,Break My Soul,Beyonce,https://open.spotify.com/track/5pyoxDZ1PX0KxBxiRVxA4U
2022-10-01,1,10,2022,10/2022,1,As It Was,Harry Styles,https://open.spotify.com/track/4Dvkj6JhhA12EX05fT7y2e
2022-10-01,1,10,2022,10/2022,2,Bad Habit,Steve Lacy,https://open.spotify.com/track/4k6Uh1HXdhtusDW5y8Gbvy
2022-10-01,1,10,2022,10/2022,4,Sunroof,Nicky Youre & dazy,https://open.spotify.com/track/5YqEzk3C5c3UZ1D5fJUlXA
2022-10-01,1,10,2022,10/2022,5,Super Freaky Girl,Nicki Minaj,https://open.spotify.com/track/4C6Uex2ILwJi9sZXRdmqXp
2022-11-05,5,11,2022,11/2022,1,Anti-Hero,Taylor Swift,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu
2022-11-05,5,11,2022,11/2022,2,Lavender Haze,Taylor Swift,https://open.spotify.com/track/5jQI2r1RdgtuT8S3iG8zFC
2022-11-05,5,11,2022,11/2022,3,Maroon,Taylor Swift,https://open.spotify.com/track/3eX0NZfLtGzoLUxPNvRfqm
2022-11-05,5,11,2022,11/2022,5,Midnight Rain,Taylor Swift,https://open.spotify.com/track/3rWDp9tBPQR9z6U5YyRSK4
2022-12-03,3,12,2022,12/2022,1,Anti-Hero,Taylor Swift,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu
2022-12-03,3,12,2022,12/2022,2,Rich Flex,Drake & 21 Savage,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N
2022-12-03,3,12,2022,12/2022,3,Unholy,Sam Smith & Kim Petras,https://open.spotify.com/track/3nqQXoyQOWXiESFLlDF1hG
2022-12-03,3,12,2022,12/2022,4,Bad Habit,Steve Lacy,https://open.spotify.com/track/4k6Uh1HXdhtusDW5y8Gbvy
2022-12-03,3,12,2022,12/2022,5,All I Want For Christmas Is You,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2023-01-07,7,1,2023,1/2023,1,All I Want For Christmas Is You,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2023-01-07,7,1,2023,1/2023,2,Rockin' Around The Christmas Tree,Brenda Lee,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
2023-01-07,7,1,2023,1/2023,3,Jingle Bell Rock,Bobby Helms,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
2023-01-07,7,1,2023,1/2023,4,Last Christmas,Wham!,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
2023-01-07,7,1,2023,1/2023,5,A Holly Jolly Christmas,Burl Ives,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh
2023-02-04,4,2,2023,2/2023,1,Flowers,Miley Cyrus,https://open.spotify.com/track/7DSAEUvxU8FajXtRloy8M0
2023-02-04,4,2,2023,2/2023,2,Kill Bill,SZA,https://open.spotify.com/track/1Qrg8KqiBpW07V7PNxwwwL
2023-02-04,4,2,2023,2/2023,3,Anti-Hero,Taylor Swift,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu
2023-02-04,4,2,2023,2/2023,4,Creepin',"Metro Boomin, The Weeknd & 21 Savage",https://open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO
2023-02-04,4,2,2023,2/2023,5,Unholy,Sam Smith & Kim Petras,https://open.spotify.com/track/3nqQXoyQOWXiESFLlDF1hG
2023-03-04,4,3,2023,3/2023,1,Flowers,Miley Cyrus,https://open.spotify.com/track/7DSAEUvxU8FajXtRloy8M0
2023-03-04,4,3,2023,3/2023,2,Kill Bill,SZA,https://open.spotify.com/track/1Qrg8KqiBpW07V7PNxwwwL
2023-03-04,4,3,2023,3/2023,3,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,https://open.spotify.com/track/6AQbmUe0Qwf5PZnt4HmTXv
2023-03-04,4,3,2023,3/2023,4,Creepin',"Metro Boomin, The Weeknd & 21 Savage",https://open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO
2023-03-04,4,3,2023,3/2023,5,Last Night,Morgan Wallen,https://open.spotify.com/track/7K3BhSpAxZBznislvUMVtn
2023-04-01,1,4,2023,4/2023,1,Flowers,Miley Cyrus,https://open.spotify.com/track/7DSAEUvxU8FajXtRloy8M0
2023-04-01,1,4,2023,4/2023,2,Last Night,Morgan Wallen,https://open.spotify.com/track/7K3BhSpAxZBznislvUMVtn
2023-04-01,1,4,2023,4/2023,3,Kill Bill,SZA,https://open.spotify.com/track/1Qrg8KqiBpW07V7PNxwwwL
2023-04-01,1,4,2023,4/2023,4,Creepin',"Metro Boomin, The Weeknd & 21 Savage",https://open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO
2023-04-01,1,4,2023,4/2023,5,Die For You,The Weeknd & Ariana Grande,https://open.spotify.com/track/7oDd86yk8itslrA9HRP2ki
2023-05-06,6,5,2023,5/2023,1,Last Night,Morgan Wallen,https://open.spotify.com/track/7K3BhSpAxZBznislvUMVtn
2023-05-06,6,5,2023,5/2023,2,Kill Bill,SZA,https://open.spotify.com/track/1Qrg8KqiBpW07V7PNxwwwL
2023-05-06,6,5,2023,5/2023,3,Flowers,Miley Cyrus,https://open.spotify.com/track/7DSAEUvxU8FajXtRloy8M0
2023-05-06,6,5,2023,5/2023,5,Un x100to,Grupo Frontera X Bad Bunny,https://open.spotify.com/track/2yzshFeBIwH8tWIqHEFLeD
2023-06-03,3,6,2023,6/2023,1,Last Night,Morgan Wallen,https://open.spotify.com/track/7K3BhSpAxZBznislvUMVtn
2023-06-03,3,6,2023,6/2023,2,Flowers,Miley Cyrus,https://open.spotify.com/track/7DSAEUvxU8FajXtRloy8M0
2023-06-03,3,6,2023,6/2023,3,Kill Bill,SZA,https://open.spotify.com/track/1Qrg8KqiBpW07V7PNxwwwL
2023-06-03,3,6,2023,6/2023,4,Calm Down,Rema & Selena Gomez,https://open.spotify.com/track/0WtM2NBVQNNJLh6scP13H8
2023-06-03,3,6,2023,6/2023,5,Favorite Song,Toosii,https://open.spotify.com/track/5Bvhk3wx42kkDEggSQIwqL
2023-07-01,1,7,2023,7/2023,1,Last Night,Morgan Wallen,https://open.spotify.com/track/7K3BhSpAxZBznislvUMVtn
2023-07-01,1,7,2023,7/2023,2,Fast Car,Luke Combs,https://open.spotify.com/track/1Lo0QY9cvc8sUB2vnIOxDT
2023-07-01,1,7,2023,7/2023,3,Calm Down,Rema & Selena Gomez,https://open.spotify.com/track/0WtM2NBVQNNJLh6scP13H8
2023-07-01,1,7,2023,7/2023,4,Flowers,Miley Cyrus,https://open.spotify.com/track/7DSAEUvxU8FajXtRloy8M0
2023-08-05,5,8,2023,8/2023,1,Try That In A Small Town,Jason Aldean,https://open.spotify.com/track/5BqI4ugJL5WaPRQ6MlC8Ho
2023-08-05,5,8,2023,8/2023,2,Last Night,Morgan Wallen,https://open.spotify.com/track/7K3BhSpAxZBznislvUMVtn
2023-08-05,5,8,2023,8/2023,3,Fast Car,Luke Combs,https://open.spotify.com/track/1Lo0QY9cvc8sUB2vnIOxDT
2023-08-05,5,8,2023,8/2023,4,Fukumean,Gunna,https://open.spotify.com/track/4rXLjWdF2ZZpXCVTfWcshS
2023-08-05,5,8,2023,8/2023,5,Calm Down,Rema & Selena Gomez,https://open.spotify.com/track/0WtM2NBVQNNJLh6scP13H8
2023-09-02,2,9,2023,9/2023,1,Rich Men North Of Richmond,Oliver Anthony Music,https://open.spotify.com/track/78Du4CMFgnhdlG33gblkiP
2023-09-02,2,9,2023,9/2023,2,Fast Car,Luke Combs,https://open.spotify.com/track/1Lo0QY9cvc8sUB2vnIOxDT
2023-09-02,2,9,2023,9/2023,3,Last Night,Morgan Wallen,https://open.spotify.com/track/7K3BhSpAxZBznislvUMVtn
2023-09-02,2,9,2023,9/2023,4,Cruel Summer,Taylor Swift,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr
2023-09-02,2,9,2023,9/2023,5,Paint The Town Red,Doja Cat,https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7
2023-10-07,7,10,2023,10/2023,1,Paint The Town Red,Doja Cat,https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7
2023-10-07,7,10,2023,10/2023,2,Snooze,SZA,https://open.spotify.com/track/4iZ4pt7kvcaH6Yo8UoZ4s2
2023-10-07,7,10,2023,10/2023,3,Fast Car,Luke Combs,https://open.spotify.com/track/1Lo0QY9cvc8sUB2vnIOxDT
2023-10-07,7,10,2023,10/2023,4,Cruel Summer,Taylor Swift,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr
2023-11-04,4,11,2023,11/2023,1,Cruel Summer,Taylor Swift,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr
2023-11-04,4,11,2023,11/2023,2,Paint The Town Red,Doja Cat,https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7
2023-11-04,4,11,2023,11/2023,3,Snooze,SZA,https://open.spotify.com/track/4iZ4pt7kvcaH6Yo8UoZ4s2
2023-11-04,4,11,2023,11/2023,5,Fast Car,Luke Combs,https://open.spotify.com/track/1Lo0QY9cvc8sUB2vnIOxDT
2023-12-02,2,12,2023,12/2023,1,Lovin On Me,Jack Harlow,https://open.spotify.com/track/4xhsWYTOGcal8zt0J161CU
2023-12-02,2,12,2023,12/2023,2,Cruel Summer,Taylor Swift,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr
2023-12-02,2,12,2023,12/2023,3,Paint The Town Red,Doja Cat,https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7
2023-12-02,2,12,2023,12/2023,4,All I Want For Christmas Is You,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2023-12-02,2,12,2023,12/2023,5,Snooze,SZA,https://open.spotify.com/track/4iZ4pt7kvcaH6Yo8UoZ4s2
2024-01-06,6,1,2024,1/2024,1,Rockin' Around The Christmas Tree,Brenda Lee,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
2024-01-06,6,1,2024,1/2024,2,All I Want For Christmas Is You,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2024-01-06,6,1,2024,1/2024,3,Jingle Bell Rock,Bobby Helms,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
2024-01-06,6,1,2024,1/2024,4,Last Christmas,Wham!,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
2024-01-06,6,1,2024,1/2024,5,A Holly Jolly Christmas,Burl Ives,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh
2024-02-03,3,2,2024,2/2024,1,Lovin On Me,Jack Harlow,https://open.spotify.com/track/4xhsWYTOGcal8zt0J161CU
2024-02-03,3,2,2024,2/2024,2,Cruel Summer,Taylor Swift,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr
2024-02-03,3,2,2024,2/2024,3,Greedy,Tate McRae,https://open.spotify.com/track/3rUGC1vUpkDG9CZFHMur1t
2024-02-03,3,2,2024,2/2024,4,Lose Control,Teddy Swims,https://open.spotify.com/track/17phhZDn6oGtzMe56NuWvj
2024-03-02,2,3,2024,3/2024,1,Texas Hold 'Em,Beyonce,https://open.spotify.com/track/0Z7nGFVCLfixWctgePsRk9
2024-03-02,2,3,2024,3/2024,2,Lovin On Me,Jack Harlow,https://open.spotify.com/track/4xhsWYTOGcal8zt0J161CU
2024-03-02,2,3,2024,3/2024,3,Lose Control,Teddy Swims,https://open.spotify.com/track/17phhZDn6oGtzMe56NuWvj
2024-03-02,2,3,2024,3/2024,5,Beautiful Things,Benson Boone,https://open.spotify.com/track/3xkHsmpQCBMytMJNiDf3Ii
